         777           815           779
         815           817           779
         779           778           777
         779           817           753
         753           778           779
         780           817           818
         819           781           818
         818           781           780
         818           850           819
         818           817           849
         849           850           818
         598           659           628
         628           599           598
         628           659           629
         629           630           628
         570           599           628
         628           630           570
          49            75            26
         109            76           108
         108            76            75
         104           105            73
          73            48            72
          72           104            73
         165           199           166
         199           200           166
         168           136           135
         135           167           168
         135           134           167
         135           136           101
         101           134           135
         200           235           201
         201           166           200
         167           166           201
         201           235           202
         202           168           201
         168           167           201
         107           105           171
         138           105           104
         104           103           138
         138           171           105
         170           171           138
         138           103           137
         137           170           138
         237           236           305
         237           203           236
         202           203           169
         137           168           169
         169           168           202
         169           170           137
         207           208           174
         174           173           207
         207           173           206
         792           790           791
         791           793           792
         892           791           891
         827           793           892
         793           791           892
         514           445           513
         512           540           513
         481           512           513
         513           445           481
         572           573           541
         541           540           572
         541           513           540
         541           573           514
         514           513           541
         404           366           331
         570           630           600
         600           630           601
         600           571           570
         572           571           600
         600           601           572
         601           630           631
         631           691           692
         629           691           631
         631           630           629
         601           631           632
         632           602           601
         632           603           602
         272           271           303
         235           271           272
         305           236           272
         236           235           272
         270           200           199
         270           271           200
         302           271           270
         270           269           302
         198           233           234
         269           270           234
         234           199           198
         234           270           199
         370           409           371
         371           411           372
         371           337           370
         372           337           371
         543           488           487
         487           488           451
         487           542           543
         487           450           542
         409           450           410
         410           371           409
         411           371           410
         451           411           410
         410           487           451
         450           487           410
         406           366           405
         408           335           369
         370           335           408
         408           409           370
         483           485           448
         405           447           448
         448           447           483
         448           406           405
         448           485           407
         407           406           448
         574           515           482
         482           573           574
         514           573           482
         482           483           514
         484           485           483
         483           482           484
         484           482           515
         484           515           516
         484           516           486
         486           485           484
         606           605           604
         605           515           604
         574           603           604
         604           515           574
         937           974           938
         937           938           898
         937           898           897
         897           936           937
         974           937           973
         973          1036          1065
         936          1036           973
         973           937           936
        1067          1135          1137
         741             2           764
         798             2           741
        1011           977           939
         939           940           865
         939           977           940
         830             2           798
         798           829           830
         763           672           797
         763           829           798
         763           797           863
         863           829           763
         552           582           611
         611           583           552
         552           583           493
         552           522           582
         552           493           492
         492           522           552
        1130          1161          1189
        1190          1162          1130
        1129          1161          1130
        1130          1162          1129
        1224          1165          1287
        1346          1347          1287
        1134          1196          1096
        1134          1165          1196
        1134          1096          1063
        1288          1347          1315
        1315          1260          1288
        1224          1287          1288
        1288          1287          1347
        1288          1259          1224
        1288          1260          1259
         461           495           424
         424           462           461
         463           495           555
         494           553           523
         523           461           494
         495           461           523
         523           553           554
         554           555           523
         555           495           523
         423           462           353
         353           382           423
         423           352           422
         382           352           423
         551           522           458
         458           522           420
         420           418           458
         458           549           551
         243           210           279
         212           211           243
         243           211           210
         356           284           316
         316           355           356
         353           462           383
         383           462           424
         429           497           430
         421           352           381
         380           419           381
         381           419           421
         457           418           417
         457           521           549
         549           458           457
         457           458           418
         346           376           415
         346           415           377
         345           344           375
         375           376           345
         345           346           307
         376           346           345
         547           520           490
         547           490           546
         546           545           547
         547           545           638
         579           608           580
         638           608           579
         579           547           638
         520           547           579
         312           379           380
         312           279           311
         349           312           311
         379           312           349
         349           378           417
         417           379           349
         520           521           456
         490           520           456
         416           455           456
         456           455           490
          83            84            57
          35            56            57
          58            35            57
          57            84            58
          55           113            83
          83            57            55
          55            57            56
          55            56            54
         178           213           145
         114           113           145
         145           179           114
         145           213           179
         115           146           116
         117            85           116
         116            85           115
         179           180           147
         147           146           179
         147           180           181
         147           116           146
         241           310           278
         208           207           241
         211           177           209
         210           211           209
         144           177           178
         178           145           144
         144           145           113
          26            50            27
          27            50            77
          77            28            27
          29            52             9
          51            52            29
           9            28            29
          77            51            29
          29            28            77
          54            32            53
          53            81            54
          53            32            31
         141           142           111
         978           869           867
        1040          1012           978
         978           940          1040
         867           940           978
         903           869           901
        1012           979           901
         901           978          1012
         869           978           901
         901           941           903
         901           979           941
         980          1071          1014
        1014           981           980
        1013          1071           980
         980           981           943
         980           941          1013
         943           941           980
         944           945           871
         944           981           945
         871           905           944
         943           981           944
         905           942           944
         944           942           943
        1143          1070          1106
        1106          1142          1143
        1041           979          1012
        1168          1229          1230
        1139          1167          1101
        1101          1100          1139
        1040           977          1069
        1069          1101          1102
        1100          1101          1069
        1069           977          1011
        1011          1100          1069
         764             2           831
         831           830           865
           2           830           831
         765           832           799
         799           742           765
         765           742           764
         764           831           765
         707           742           708
         764           742           707
         676           589           618
         676           645           589
         677           646           676
         676           646           645
         132           161           162
         402           443           444
         442           443           401
         401           443           402
         401           365           400
         401           402           365
         391           289           255
         391           321           289
         431           432           391
         391           432           321
         293           258           292
         292           291           293
         324           259           293
         259           258           293
         293           323           324
         291           323           293
         467           432           431
         469           432           467
         466           468           467
         468           469           467
         440           399           439
         363           399           364
         364           328           363
         398           439           363
         363           439           399
         362           398           326
         326           328           327
         398           363           326
         326           363           328
         326           295           362
         327           295           326
         619           591           561
         619           590           679
         561           590           619
         679           712           619
         619           712           649
         649           591           619
         531           530           562
         904           905           870
         870           801           904
         870           905           833
         833           803           870
         803           802           870
         802           801           870
         647           590           560
         529           559           560
         560           559           647
         560           590           561
         560           530           529
         561           530           560
         504           475           503
         395           435           436
         713           745           714
         118            87           117
         118           119            87
         118           184           148
         148           119           118
          88           120            62
          88           119           120
          62            61            88
          87           119            88
          39            87            88
          88            61            39
          99           129           100
          98            99            70
         129            99            98
         222           255           256
         192           158           191
         221           222           191
         190           158           157
         190           191           158
         221           191           190
         359           387           388
         388           387           428
         428           429           388
         149           186           150
         150           121           149
          62           120            89
         120           121            89
          45            67            46
          45            44            66
          46            44            45
          68            69            47
          47            67            68
        1791          1830          1832
        1831          1830          1791
        1832          1833          1791
        1792          1831          1791
        1791          1833          1792
        1715          1680          1679
        1679          1714          1715
        1913          1886          1912
        1912          1939          1913
        1969          1913          1939
        1969          1994          1995
        1995          1996          1969
        1969          1996          1940
        1940          1913          1969
        2051          2052          2053
        2053          2028          2051
        2053          2052          2070
        1998          1997          2029
        1997          2028          2029
        2028          2053          2029
        1859          1823          1822
        1914          1913          1940
        1886          1913          1914
        1676          1675          1710
        1646          1675          1676
        1676          1610          1581
        1581          1646          1676
        1711          1676          1710
        1647          1611          1583
        1647          1582          1610
        1583          1582          1647
        1709          1747          1674
        1674          1708          1709
        1674          1675          1645
        1747          1675          1674
        1674          1645          1643
        1643          1708          1674
        1748          1747          1782
        1710          1747          1748
        1755          1756          1718
        1718          1717          1755
        1790          1756          1755
        1789          1829          1790
        1922          1896          1895
        1895          1894          1922
        1923          1896          1922
        1922          1950          1923
        1921          1950          1922
        1922          1894          1921
        1947          1946          1975
        1975          1976          1947
        1947          1920          1946
        1948          1920          1947
        1947          1977          1948
        1947          1976          1977
        1919          1920          1862
        1918          1946          1919
        1946          1920          1919
        1862          1920          1893
        1893          1863          1862
        1893          1894          1863
        1921          1894          1893
        1893          1948          1921
        1893          1920          1948
        2055          2056          2032
        2032          2056          2057
        1998          2029          2031
        2004          2005          1975
        2036          2005          2004
        1917          1916          1942
        1891          1945          1918
        1973          2003          1974
        1975          1945          1974
        1974          2004          1975
        2003          2004          1974
        1269          1299          1270
        1270          1301          1271
        1271          1241          1270
        1270          1241          1269
        1332          1301          1331
        1331          1359          1332
        1300          1299          1330
        1330          1358          1300
        1358          1331          1300
        1300          1270          1299
        1301          1270          1300
        1300          1331          1301
        1392          1390          1391
        1392          1358          1390
        1391          1430          1392
        1430          1359          1392
        1392          1331          1358
        1359          1331          1392
        1493          1492          1528
        1554          1555          1528
        1555          1529          1528
        1459          1493          1494
        1494          1460          1459
        1493          1528          1494
        1494          1528          1529
        1494          1529          1495
        1495          1460          1494
        1496          1461          1429
        1497          1461          1496
        1496          1495          1497
        1496          1460          1495
        1391          1390          1428
        1390          1389          1428
        1428          1429          1391
        1424          1425          1387
        1387          1386          1424
        1426          1425          1424
        1424          1458          1426
        1354          1325          1385
        1385          1386          1354
        1615          1654          1616
        1653          1654          1615
        1526          1588          1589
        1588          1615          1589
        1616          1590          1589
        1589          1615          1616
        1527          1492          1526
        1526          1589          1527
        1554          1528          1527
        1527          1528          1492
        1527          1590          1554
        1527          1589          1590
        1491          1458          1457
        1457          1424          1386
        1458          1424          1457
        1834          1867          1868
        1833          1867          1834
        1869          1835          1834
        1834          1868          1869
        1835          1793          1834
        1834          1793          1833
         982          1072           983
         982           981          1014
        1014          1042           982
        1042          1072           982
         982           983           945
         945           981           982
        1015          1043           946
         983          1072          1015
        1015           946           908
         908           983          1015
        1323          1380          1351
        1351          1380          1381
        1231          1169          1292
        1171          1170          1231
        1231          1170          1169
        1175          1111          1110
        1109          1173          1110
        1354          1387          1297
        1387          1355          1297
        1268          1237          1236
        1233          1266          1265
        1295          1234          1233
        1233          1265          1267
        1267          1295          1233
        1076          1044          1075
        1044          1016          1075
        1016          1043          1075
        1043          1015          1074
        1074          1015          1072
        1114          1046          1045
        1077          1046          1114
        1114          1045          1076
        1076          1148          1114
        1149          1115          1077
        1178          1115          1149
        1077          1114          1149
        1149          1114          1148
        1177          1178          1149
        1149          1148          1177
        1146          1111          1175
        1269          1241          1240
        1241          1206          1240
        1239          1269          1240
        1116          1115          1150
        1078          1115          1116
        1150          1117          1116
        1116          1117          1079
        1079          1048          1116
        1048          1078          1116
        1179          1115          1178
